time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,wind_gusts_10m,year,month,day,hour,day_of_year,season,rain_flag,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,extreme_pm25,extreme_pm10,extreme_pollution,extreme_heat,pm25_score,pm10_score,no2_score,so2_score,o3_score,co_score,heat_score,pollution_impact_score,climate_environmental_impact,impact_category
2025-08-14 12:00:00,29.6,80,35.9,0.1,100,5.7,17.3,2025,8,14,12,226,Monsoon,1,50.5,88.2,563.0,43.9,38.7,81.0,False,False,False,False,26.455479452054792,29.874429223744293,73.92694063926942,79.07534246575342,49.30365296803653,36.72945205479452,70.14269406392694,42.8341894977169,46.930465182648405,High
2025-08-14 13:00:00,28.5,79,33.9,0.8,100,7.5,17.6,2025,8,14,13,226,Monsoon,1,49.4,82.4,580.0,37.7,38.0,100.0,False,False,False,False,25.0513698630137,27.180365296803654,67.4486301369863,77.97945205479452,58.97831050228311,39.07534246575343,63.53310502283105,41.92465753424658,45.16592465753425,High
2025-08-14 14:00:00,27.7,87,33.8,1.1,100,5.4,18.4,2025,8,14,14,226,Monsoon,1,45.5,74.5,615.0,33.8,37.7,113.0,False,False,False,False,21.027397260273972,22.973744292237445,61.900684931506845,77.48287671232876,64.12671232876713,43.327625570776256,58.04223744292237,39.73316210045662,42.479523401826484,High
2025-08-14 15:00:00,28.1,87,34.7,0.6,100,3.3,14.8,2025,8,14,15,226,Monsoon,1,39.6,66.1,639.0,32.5,38.2,119.0,False,False,False,False,14.874429223744293,18.60730593607306,59.80022831050228,78.34474885844749,66.39840182648402,46.278538812785385,60.79337899543379,36.99971461187215,40.568764269406394,High
2025-08-14 16:00:00,29.0,81,35.3,0.2,100,5.0,13.7,2025,8,14,16,226,Monsoon,1,38.9,61.0,681.0,33.3,39.0,120.0,False,False,False,False,14.235159817351597,15.405251141552512,61.050228310502284,79.47488584474885,66.75228310502284,50.5593607305936,66.6837899543379,36.89954337899543,41.367180365296804,High
2025-08-14 17:00:00,28.5,84,34.7,0.0,100,6.0,14.4,2025,8,14,17,226,Monsoon,0,42.4,48.3,782.0,45.6,33.2,87.0,False,False,False,False,17.562785388127857,9.429223744292239,75.587899543379,69.2579908675799,52.85958904109589,59.023972602739725,63.53310502283105,37.4851598173516,41.39235159817352,High
2025-08-14 18:00:00,28.2,87,34.9,0.0,100,3.9,8.3,2025,8,14,18,226,Monsoon,0,47.1,51.9,1012.0,56.6,33.9,70.0,False,False,False,False,22.602739726027394,11.095890410958905,83.6986301369863,70.77054794520548,41.83219178082192,72.27739726027397,61.44977168949771,41.17294520547945,44.21446917808219,High
2025-08-14 19:00:00,27.5,90,33.9,0.0,46,4.4,8.6,2025,8,14,19,226,Monsoon,0,60.5,63.6,1301.0,71.5,34.9,47.0,False,False,False,False,38.31050228310502,17.031963470319635,90.41095890410958,72.80821917808218,22.5,82.84817351598174,56.780821917808225,48.19235159817352,49.480622146118726,High
2025-08-14 20:00:00,27.1,92,33.7,0.0,79,3.1,7.9,2025,8,14,20,226,Monsoon,0,69.8,72.4,1479.0,80.1,35.1,29.0,False,False,False,False,49.21232876712329,21.769406392694062,92.8824200913242,73.19063926940639,10.35958904109589,87.32876712328768,53.82990867579909,52.59845890410959,52.783176369863014,High
2025-08-14 21:00:00,26.8,93,33.5,0.0,97,2.8,5.8,2025,8,14,21,226,Monsoon,0,70.8,72.6,1458.0,76.7,34.1,23.0,False,False,False,False,50.18835616438356,21.87214611872146,91.94634703196347,71.27283105022832,7.151826484018264,86.78082191780821,51.58675799086758,52.25285388127855,52.1529394977169,High
2025-08-14 22:00:00,26.6,94,33.3,0.0,30,2.6,4.7,2025,8,14,22,226,Monsoon,0,71.7,72.9,1326.0,67.1,32.3,23.0,False,False,False,False,51.21575342465754,22.014840182648403,88.70433789954339,67.1689497716895,7.151826484018264,83.58447488584476,50.28538812785388,51.42465753424658,51.25376712328767,High
2025-08-14 23:00:00,26.3,95,33.0,0.0,11,2.1,5.0,2025,8,14,23,226,Monsoon,0,74.3,75.0,1183.0,58.6,30.2,23.0,False,False,False,False,54.023972602739725,23.230593607305934,84.92579908675799,62.146118721461185,7.151826484018264,79.07534246575342,48.167808219178085,51.13070776255708,50.686272831050225,High
2025-08-15 00:00:00,26.3,95,32.8,0.0,27,3.5,6.1,2025,8,15,0,227,Monsoon,0,76.4,77.1,1047.0,54.0,27.7,21.0,False,False,False,False,56.43835616438356,24.37214611872146,82.0662100456621,54.92009132420092,6.198630136986302,73.96118721461187,48.167808219178085,50.44577625570776,50.10408105022831,High
2025-08-15 01:00:00,26.2,95,32.5,0.0,47,4.3,7.9,2025,8,15,1,227,Monsoon,0,78.7,79.2,899.0,50.5,24.8,20.0,False,False,False,False,58.77283105022831,25.473744292237445,79.63470319634703,44.90867579908676,5.839041095890411,66.39269406392694,47.41438356164384,49.32448630136986,49.03797089041095,High
2025-08-15 02:00:00,26.1,95,32.2,0.0,30,4.4,8.3,2025,8,15,2,227,Monsoon,0,78.5,78.9,784.0,47.1,22.4,19.0,False,False,False,False,58.470319634703195,25.35958904109589,77.02625570776256,35.33675799086758,5.47945205479452,59.10958904109589,46.752283105022826,47.083047945205486,47.033433219178086,High
2025-08-15 03:00:00,25.8,95,31.8,0.0,53,5.1,9.7,2025,8,15,3,227,Monsoon,0,77.8,78.0,718.0,43.4,20.5,18.0,False,False,False,False,57.69406392694064,24.942922374429223,73.43036529680366,27.265981735159816,5.114155251141553,54.03538812785388,44.960045662100455,44.83761415525113,44.85597888127853,High
2025-08-15 04:00:00,25.6,96,31.4,0.0,7,5.2,10.4,2025,8,15,4,227,Monsoon,0,77.1,77.3,686.0,39.8,19.1,18.0,False,False,False,False,57.1175799086758,24.46917808219178,69.8687214611872,21.044520547945204,5.114155251141553,50.97602739726027,43.852739726027394,43.07876712328767,43.19486301369862,High
2025-08-15 05:00:00,25.3,97,31.2,0.0,18,4.4,10.1,2025,8,15,5,227,Monsoon,0,74.0,74.5,681.0,33.6,17.5,24.0,False,False,False,False,53.73287671232877,22.973744292237445,61.58105022831051,15.154109589041095,7.671232876712329,50.5593607305936,42.545662100456624,39.97688356164383,40.36220034246575,High
2025-08-15 06:00:00,26.0,94,31.6,2.0,69,7.0,13.3,2025,8,15,6,227,Monsoon,1,74.0,74.5,725.0,32.4,19.6,32.0,False,False,False,False,53.73287671232877,22.973744292237445,59.663242009132425,23.179223744292237,11.889269406392694,54.70319634703197,46.141552511415526,41.327910958904106,42.04995719178082,High
2025-08-15 07:00:00,26.5,93,32.6,0.3,45,5.4,13.3,2025,8,15,7,227,Monsoon,1,68.7,69.6,797.0,30.6,22.6,44.0,False,False,False,False,47.842465753424655,20.319634703196346,56.94634703196348,36.31278538812786,19.97146118721461,60.136986301369866,49.6175799086758,40.99286529680365,42.28657248858447,High
2025-08-15 08:00:00,27.6,89,34.3,0.1,50,2.6,14.4,2025,8,15,8,227,Monsoon,1,66.4,67.3,828.0,28.3,25.9,62.0,False,False,False,False,45.53082191780822,19.189497716894977,53.20776255707762,49.29794520547945,34.92579908675799,62.14041095890411,57.48287671232877,42.39126712328766,44.655008561643825,High
2025-08-15 09:00:00,29.0,84,35.9,0.1,88,4.0,14.8,2025,8,15,9,227,Monsoon,1,56.5,57.3,774.0,25.2,29.8,87.0,False,False,False,False,33.635844748858446,13.510273972602741,46.906392694063925,61.113013698630134,52.85958904109589,58.48173515981735,66.6837899543379,38.75599315068493,42.94516267123287,High
2025-08-15 10:00:00,29.9,80,37.2,0.3,100,3.1,14.8,2025,8,15,10,227,Monsoon,1,53.2,54.0,679.0,21.6,33.9,118.0,False,False,False,False,29.57191780821918,12.02054794520548,39.1324200913242,70.77054794520548,66.11301369863014,50.3310502283105,71.84931506849314,37.34560502283105,42.52116152968036,High
2025-08-15 11:00:00,30.5,77,38.1,0.3,99,2.8,15.1,2025,8,15,11,227,Monsoon,1,53.8,54.6,605.0,18.2,37.1,149.0,False,False,False,False,30.33675799086758,12.277397260273974,31.90639269406393,76.39840182648402,77.84246575342466,42.24885844748859,75.05136986301369,37.50827625570776,43.13974029680365,High
2025-08-15 12:00:00,31.4,72,39.2,0.1,48,3.3,16.2,2025,8,15,12,227,Monsoon,1,58.6,59.6,564.0,14.8,38.4,180.0,False,False,False,False,35.78767123287671,14.566210045662102,24.05821917808219,78.60159817351598,87.89383561643835,36.917808219178085,79.69178082191782,39.38898401826484,45.43440353881279,High
2025-08-15 13:00:00,31.5,72,39.8,0.1,70,0.0,16.2,2025,8,15,13,227,Monsoon,1,53.6,54.7,544.0,11.8,38.7,211.0,False,False,False,False,29.977168949771688,12.323059360730594,17.893835616438356,79.07534246575342,95.01712328767124,34.200913242009136,80.25114155251141,36.470034246575345,43.03720034246575,High
2025-08-15 14:00:00,31.7,72,39.0,0.1,100,0.7,12.2,2025,8,15,14,227,Monsoon,1,54.7,55.6,566.0,10.6,39.5,235.0,False,False,False,False,31.59246575342466,12.71689497716895,15.342465753424658,80.18835616438355,97.89383561643835,37.18036529680365,81.25570776255707,37.42836757990868,44.00246860730594,High
2025-08-15 15:00:00,31.4,75,38.5,0.2,98,3.4,15.1,2025,8,15,15,227,Monsoon,1,57.3,58.2,606.0,10.5,41.5,252.0,False,False,False,False,34.38926940639269,13.989726027397259,15.09703196347032,82.18607305936074,99.20662100456622,42.35730593607306,79.69178082191782,39.47374429223745,45.5064497716895,High
2025-08-15 16:00:00,31.1,77,38.4,0.1,58,2.5,14.4,2025,8,15,16,227,Monsoon,1,59.3,60.3,688.0,12.4,44.0,262.0,False,False,False,False,36.48401826484019,14.982876712328766,19.041095890410958,85.0513698630137,99.65753424657534,51.210045662100455,77.88812785388129,42.214041095890416,47.565154109589045,High
2025-08-15 17:00:00,30.5,77,37.2,0.9,68,5.0,13.0,2025,8,15,17,227,Monsoon,1,58.8,60.1,908.0,22.5,47.0,217.0,False,False,False,False,35.99315068493151,14.81164383561644,41.01027397260274,87.89954337899543,95.9189497716895,66.99771689497716,75.05136986301369,46.793093607305934,51.03183504566209,High
2025-08-15 18:00:00,29.8,83,37.0,0.0,71,3.1,9.7,2025,8,15,18,227,Monsoon,0,65.0,66.1,1412.0,51.0,53.6,177.0,False,False,False,False,43.89840182648402,18.60730593607306,80.00570776255708,92.3230593607306,87.08333333333333,85.7134703196347,71.34703196347031,57.59874429223745,59.66098744292238,High
2025-08-15 19:00:00,28.9,87,36.0,0.0,80,3.7,6.8,2025,8,15,19,227,Monsoon,0,92.2,93.1,2054.0,90.0,62.6,121.0,False,False,False,False,70.3824200913242,32.42009132420091,95.37100456621005,95.26826484018265,67.19748858447488,95.34246575342465,66.06735159817352,71.20433789954338,70.4337899543379,Very High
2025-08-15 20:00:00,28.5,89,35.7,0.0,85,3.1,6.8,2025,8,15,20,227,Monsoon,0,123.9,125.3,2488.0,116.3,68.4,77.0,False,False,False,False,87.37442922374429,46.34132420091324,98.96118721461187,96.47260273972603,46.592465753424655,97.77397260273972,63.53310502283105,78.77739726027397,76.49075342465754,Very High
2025-08-15 21:00:00,28.3,88,35.0,0.0,60,4.3,8.3,2025,8,15,21,227,Monsoon,0,142.0,143.0,2555.0,118.6,68.7,57.0,False,False,False,False,91.31849315068493,52.00342465753425,99.09817351598174,96.51826484018264,30.399543378995435,98.06506849315069,62.09474885844749,79.7251712328767,77.08060787671232,Very High
2025-08-15 22:00:00,27.8,89,34.4,0.0,40,4.9,9.7,2025,8,15,22,227,Monsoon,0,147.6,148.5,2415.0,108.3,65.8,48.0,False,False,False,False,92.10616438356163,53.63584474885845,98.25342465753425,96.0216894977169,23.28767123287671,97.46575342465754,58.635844748858446,79.37985159817352,76.26825057077625,Very High
2025-08-15 23:00:00,27.5,91,34.1,0.0,24,5.1,9.7,2025,8,15,23,227,Monsoon,0,131.3,132.2,2200.0,96.8,61.7,42.0,False,False,False,False,89.42351598173516,48.45319634703196,96.5068493150685,94.97146118721462,18.424657534246574,96.34703196347031,56.780821917808225,76.43921232876711,73.49045376712328,Very High
2025-08-16 00:00:00,27.3,92,33.9,0.0,19,4.7,10.1,2025,8,16,0,228,Monsoon,0,115.9,116.6,1911.0,86.6,56.3,37.0,False,False,False,False,84.52625570776256,43.12785388127854,94.57762557077626,93.32762557077625,14.885844748858448,93.90981735159816,55.27397260273973,72.60873287671232,70.00851883561643,Very High
2025-08-16 01:00:00,27.0,94,33.7,0.0,40,4.8,9.4,2025,8,16,1,228,Monsoon,0,115.0,115.5,1547.0,75.1,49.7,35.0,False,False,False,False,84.11529680365297,42.699771689497716,91.37557077625571,89.93721461187215,13.732876712328768,88.73287671232876,53.05365296803652,70.9269406392694,68.24594748858446,Very High
2025-08-16 02:00:00,26.8,96,33.5,0.0,99,5.2,9.7,2025,8,16,2,228,Monsoon,0,119.7,120.1,1240.0,65.9,43.8,33.0,False,False,False,False,86.05022831050229,44.492009132420094,88.37899543378995,84.73173515981736,12.448630136986301,80.99885844748859,51.58675799086758,70.09075342465754,67.31515410958905,Very High
2025-08-16 03:00:00,26.7,97,33.3,0.0,97,5.4,10.4,2025,8,16,3,228,Monsoon,0,121.1,122.0,1025.0,61.2,39.4,27.0,False,False,False,False,86.42694063926942,45.16552511415525,86.31849315068493,80.04566210045661,9.246575342465754,72.8595890410959,50.94748858447489,68.44549086757992,65.82079052511416,Very High
2025-08-16 04:00:00,26.5,97,33.3,0.0,98,4.2,10.4,2025,8,16,4,228,Monsoon,0,120.1,120.6,866.0,58.7,35.7,21.0,False,False,False,False,86.17579908675799,44.6689497716895,84.97716894977168,74.19520547945206,6.198630136986302,64.36643835616438,49.6175799086758,66.31792237442923,63.81287100456622,Very High
2025-08-16 05:00:00,26.4,97,33.1,0.0,32,3.6,7.6,2025,8,16,5,228,Monsoon,0,67.3,67.8,785.0,31.3,24.7,56.0,False,False,False,False,46.40981735159818,19.42351598173516,57.85388127853881,44.49771689497717,29.457762557077626,59.20662100456621,48.926940639269404,42.12243150684932,43.14310787671233,High
2025-08-16 06:00:00,27.3,96,34.2,0.0,98,5.9,10.4,2025,8,16,6,228,Monsoon,0,65.0,65.2,842.0,32.1,25.8,59.0,False,False,False,False,43.89840182648402,18.08219178082192,59.178082191780824,48.92123287671233,32.294520547945204,62.928082191780824,55.27397260273973,42.27197488584475,44.222274543378994,High
2025-08-16 07:00:00,28.1,93,35.4,0.0,100,4.5,11.9,2025,8,16,7,228,Monsoon,0,59.8,60.3,977.0,33.0,27.4,65.0,False,False,False,False,37.21461187214612,14.982876712328766,60.50228310502283,53.9783105022831,37.55707762557078,70.54223744292237,60.79337899543379,41.30479452054795,44.22808219178083,High
2025-08-16 08:00:00,28.9,89,36.3,0.0,99,4.1,11.9,2025,8,16,8,228,Monsoon,0,55.9,56.1,1036.0,31.8,29.2,80.0,False,False,False,False,32.96232876712329,12.979452054794521,58.675799086758,59.406392694063925,48.62442922374429,73.41324200913242,66.06735159817352,41.07848173515981,44.82681221461187,High
2025-08-16 09:00:00,30.1,81,36.9,0.2,100,6.7,18.0,2025,8,16,9,228,Monsoon,1,54.7,55.1,927.0,26.7,31.3,111.0,False,False,False,False,31.59246575342466,12.448630136986301,50.2283105022831,64.86872146118722,63.41894977168949,68.07648401826484,72.81963470319634,40.717751141552505,45.53303367579908,High
2025-08-16 10:00:00,29.5,81,36.3,3.1,99,3.2,19.4,2025,8,16,10,228,Monsoon,1,56.9,57.4,741.0,19.6,33.6,151.0,False,False,False,False,34.06392694063927,13.595890410958905,34.94292237442922,70.13698630136986,78.66438356164383,56.03310502283105,69.54908675799086,40.36643835616439,44.74383561643835,High
2025-08-16 11:00:00,28.3,85,34.2,0.5,100,8.3,25.9,2025,8,16,11,228,Monsoon,1,59.8,60.3,601.0,13.9,35.0,186.0,False,False,False,False,37.21461187214612,14.982876712328766,22.271689497716896,73.0079908675799,89.5148401826484,41.79223744292238,62.09474885844749,39.7939497716895,43.13906963470319,High
2025-08-16 12:00:00,29.0,84,35.9,0.1,100,3.2,20.2,2025,8,16,12,228,Monsoon,1,61.5,62.2,550.0,10.4,34.8,211.0,False,False,False,False,39.36073059360731,16.187214611872147,14.868721461187215,72.61415525114155,95.01712328767124,34.99429223744292,66.6837899543379,39.50656392694064,43.583147831050226,High
2025-08-16 13:00:00,30.5,77,37.7,0.1,100,3.0,14.8,2025,8,16,13,228,Monsoon,1,63.1,63.6,543.0,8.3,33.8,231.0,False,False,False,False,41.56392694063927,17.031963470319635,10.787671232876713,70.54223744292237,97.48287671232877,33.97831050228311,75.05136986301369,39.772260273972606,45.06412671232877,High
2025-08-16 14:00:00,30.8,74,37.6,0.1,100,2.6,13.3,2025,8,16,14,228,Monsoon,1,61.7,62.2,572.0,8.2,33.5,242.0,False,False,False,False,39.726027397260275,16.187214611872147,10.593607305936073,69.95433789954339,98.55593607305936,38.0593607305936,76.48401826484019,39.38755707762558,44.95202625570777,High
2025-08-16 15:00:00,31.2,73,38.1,0.0,100,2.2,10.8,2025,8,16,15,228,Monsoon,0,62.6,63.1,628.0,9.9,34.7,246.0,False,False,False,False,40.86187214611872,16.71232876712329,13.858447488584474,72.40867579908675,98.75570776255708,44.82876712328767,78.55022831050228,41.32220319634703,46.90640696347032,High
2025-08-16 16:00:00,31.1,74,37.8,0.0,100,3.8,11.9,2025,8,16,16,228,Monsoon,0,63.8,64.3,718.0,13.5,36.5,241.0,False,False,False,False,42.56278538812786,17.45433789954338,21.272831050228312,75.47945205479452,98.48173515981735,54.03538812785388,77.88812785388129,44.37842465753425,49.4048801369863,High
2025-08-16 17:00:00,30.9,75,37.6,0.0,100,4.0,11.2,2025,8,16,17,228,Monsoon,0,71.5,82.7,856.0,17.6,33.2,213.0,False,False,False,False,50.9703196347032,27.31164383561644,30.519406392694066,69.2579908675799,95.31392694063928,63.70433789954338,76.93493150684931,50.70747716894977,54.641595319634696,High
2025-08-16 18:00:00,29.9,83,36.9,0.0,97,6.3,14.0,2025,8,16,18,228,Monsoon,0,79.6,84.8,1110.0,31.0,34.0,175.0,False,False,False,False,59.87442922374429,28.327625570776256,57.47716894977168,71.03881278538813,86.55251141552512,76.49543378995433,71.84931506849314,58.651826484018265,60.631449771689496,Very High
2025-08-16 19:00:00,28.7,87,35.4,0.0,100,6.2,13.3,2025,8,16,19,228,Monsoon,0,89.4,92.2,1412.0,49.3,35.1,122.0,False,False,False,False,68.23059360730593,31.900684931506852,78.82420091324201,73.19063926940639,67.60844748858447,85.7134703196347,64.77739726027397,64.7357305936073,64.7419805936073,Very High
2025-08-16 20:00:00,28.3,88,35.0,0.0,100,5.0,13.0,2025,8,16,20,228,Monsoon,0,95.0,96.4,1567.0,62.1,35.3,80.0,False,False,False,False,72.38584474885845,34.023972602739725,86.72374429223744,73.55593607305936,48.62442922374429,89.12100456621005,62.09474885844749,66.27853881278538,65.6509703196347,Very High
2025-08-16 21:00:00,28.2,90,35.0,0.0,100,5.8,11.2,2025,8,16,21,228,Monsoon,0,98.0,99.0,1453.0,64.8,34.2,59.0,False,False,False,False,74.78310502283105,35.54223744292238,87.87100456621005,71.5068493150685,32.294520547945204,86.66095890410959,61.44977168949771,65.50941780821918,64.90047089041096,Very High
2025-08-16 22:00:00,28.1,91,34.9,0.0,88,6.0,11.9,2025,8,16,22,228,Monsoon,0,99.0,99.4,1192.0,62.1,32.3,48.0,False,False,False,False,75.54223744292237,35.7648401826484,86.72374429223744,67.1689497716895,23.28767123287671,79.32077625570776,60.79337899543379,63.579052511415526,63.161201484018264,Very High
2025-08-16 23:00:00,27.9,91,34.7,0.0,59,6.0,11.5,2025,8,16,23,228,Monsoon,0,94.8,95.0,953.0,57.5,30.1,42.0,False,False,False,False,72.18036529680364,33.396118721461185,84.29794520547945,61.93493150684931,18.424657534246574,69.32648401826485,59.30365296803652,59.55565068493149,59.51785102739725,High
2025-08-17 00:00:00,27.7,91,34.2,0.0,61,6.3,12.2,2025,8,17,0,229,Monsoon,0,87.8,87.8,786.0,51.2,27.3,41.0,False,False,False,False,66.98059360730593,29.663242009132418,80.22831050228311,53.65296803652968,17.711187214611872,59.280821917808225,58.04223744292237,54.474600456621005,55.00974600456621,High
2025-08-17 01:00:00,27.5,91,34.0,0.0,87,5.8,12.2,2025,8,17,1,229,Monsoon,0,82.9,83.1,642.0,43.0,24.1,45.0,False,False,False,False,62.85958904109589,27.52283105022831,73.01940639269407,42.33447488584475,20.850456621004565,46.683789954337904,56.780821917808225,49.44520547945205,50.54554794520547,High
2025-08-17 02:00:00,27.4,91,33.9,0.0,91,5.6,11.2,2025,8,17,2,229,Monsoon,0,78.9,79.2,542.0,36.3,21.6,48.0,False,False,False,False,59.018264840182646,25.473744292237445,65.4566210045662,32.157534246575345,23.28767123287671,33.772831050228305,56.01598173515981,44.49143835616438,46.22011986301369,High
2025-08-17 03:00:00,27.3,92,33.7,0.0,100,5.8,11.2,2025,8,17,3,229,Monsoon,0,74.3,74.5,491.0,32.2,20.3,48.0,False,False,False,False,54.023972602739725,22.973744292237445,59.32077625570776,26.22716894977169,23.28767123287671,26.82648401826484,55.27397260273973,40.03538812785387,42.321175799086745,High
2025-08-17 04:00:00,27.3,92,33.9,0.1,93,5.2,11.2,2025,8,17,4,229,Monsoon,1,68.2,68.2,484.0,29.6,19.6,47.0,False,False,False,False,47.27168949771689,19.589041095890412,55.38812785388127,23.179223744292237,22.5,25.736301369863014,55.27397260273973,35.91267123287671,38.816866438356165,Moderate
2025-08-17 05:00:00,27.3,92,33.9,0.2,76,5.1,9.7,2025,8,17,5,229,Monsoon,1,52.7,53.1,528.0,17.6,16.7,74.0,False,False,False,False,28.978310502283104,11.575342465753424,30.519406392694066,12.528538812785389,44.74315068493151,31.957762557077622,55.27397260273973,25.958333333333336,30.355679223744296,Moderate
2025-08-17 06:00:00,27.7,93,34.5,0.0,100,5.6,11.2,2025,8,17,6,229,Monsoon,0,46.2,46.6,675.0,21.0,18.8,68.0,False,False,False,False,21.763698630136986,8.886986301369863,38.10502283105023,20.017123287671232,40.16552511415525,49.97716894977169,58.04223744292237,26.12642694063927,30.913798515981735,Moderate
2025-08-17 07:00:00,28.0,92,35.0,0.0,100,5.9,12.2,2025,8,17,7,229,Monsoon,0,44.6,44.8,872.0,25.6,21.8,61.0,False,False,False,False,19.965753424657535,8.224885844748858,47.89383561643836,33.02511415525114,34.01826484018265,64.68607305936072,60.06849315068493,28.990011415525114,33.65178367579908,Moderate
2025-08-17 08:00:00,28.1,92,35.0,0.0,97,6.8,17.3,2025,8,17,8,229,Monsoon,0,38.6,39.0,968.0,27.7,24.5,64.0,False,False,False,False,14.029680365296803,6.095890410958904,51.992009132420094,43.77283105022831,36.71803652968036,70.14840182648402,60.79337899543379,28.992294520547944,33.76245719178082,Moderate
2025-08-17 09:00:00,29.7,85,36.8,0.0,83,5.6,16.6,2025,8,17,9,229,Monsoon,0,36.2,36.4,858.0,25.1,26.7,84.0,False,False,False,False,11.478310502283104,5.017123287671233,46.70662100456621,51.900684931506845,51.044520547945204,63.88127853881278,70.79908675799086,28.70947488584475,35.02291666666667,Moderate
2025-08-17 10:00:00,31.2,78,38.5,0.1,99,7.2,21.6,2025,8,17,10,229,Monsoon,1,37.0,37.3,648.0,20.0,28.5,114.0,False,False,False,False,12.345890410958905,5.428082191780822,35.78196347031963,57.41438356164383,64.50342465753425,47.363013698630134,78.55022831050228,27.70205479452055,35.329280821917806,Moderate
2025-08-17 11:00:00,32.0,74,39.2,0.0,100,8.7,27.7,2025,8,17,11,229,Monsoon,0,37.4,37.6,502.0,15.4,29.2,141.0,False,False,False,False,12.654109589041095,5.605022831050229,25.393835616438352,59.406392694063925,74.73744292237443,28.373287671232877,82.65981735159818,25.610730593607304,34.168093607305934,Moderate
2025-08-17 12:00:00,28.6,85,34.3,3.1,100,10.3,29.9,2025,8,17,12,229,Monsoon,1,36.9,37.1,497.0,11.5,27.9,166.0,False,False,False,False,12.214611872146119,5.359589041095891,17.208904109589042,55.55936073059361,83.75,27.608447488584474,64.13812785388127,24.62014840182648,30.547845319634696,Moderate
2025-08-17 13:00:00,28.8,85,35.4,0.1,100,4.8,24.8,2025,8,17,13,229,Monsoon,1,40.2,54.1,556.0,8.0,25.5,189.0,False,False,False,False,15.456621004566209,12.071917808219178,10.136986301369863,47.75114155251142,90.29109589041096,35.79337899543379,65.45091324200914,26.728310502283108,32.536700913242015,Moderate
2025-08-17 14:00:00,30.6,80,38.0,0.0,92,4.5,16.6,2025,8,17,14,229,Monsoon,0,38.6,49.7,611.0,7.0,23.5,199.0,False,False,False,False,14.029680365296803,10.09703196347032,7.813926940639269,39.971461187214615,92.59703196347033,42.88812785388128,75.587899543379,25.647545662100455,33.13859874429224,Moderate
2025-08-17 15:00:00,31.5,76,38.6,0.0,70,5.9,19.8,2025,8,17,15,229,Monsoon,0,38.3,54.4,622.0,9.6,22.7,188.0,False,False,False,False,13.715753424657533,12.180365296803652,13.12785388127854,36.7351598173516,90.05707762557078,44.11529680365297,80.25114155251141,26.296518264840184,34.38971175799087,Moderate
2025-08-17 16:00:00,31.6,75,38.6,0.0,86,5.5,19.8,2025,8,17,16,229,Monsoon,0,35.7,41.7,630.0,14.7,22.4,163.0,False,False,False,False,11.038812785388128,7.071917808219178,23.812785388127857,35.33675799086758,82.73401826484019,45.102739726027394,80.78196347031964,25.167237442922374,33.50944634703196,Moderate
2025-08-17 17:00:00,31.4,74,37.8,0.0,98,7.8,17.3,2025,8,17,17,229,Monsoon,0,49.0,49.2,688.0,20.7,20.6,142.0,False,False,False,False,24.668949771689498,9.851598173515981,37.465753424657535,27.79109589041096,75.13127853881278,51.210045662100455,79.69178082191782,31.63755707762557,38.84569063926941,Moderate
2025-08-17 18:00:00,30.3,80,37.0,0.0,95,7.2,14.4,2025,8,17,18,229,Monsoon,0,54.2,54.4,872.0,28.3,21.9,119.0,False,False,False,False,30.958904109589042,12.180365296803652,53.20776255707762,33.41324200913242,66.39840182648402,64.68607305936072,73.94406392694064,37.702625570776256,43.13884132420092,High
2025-08-17 19:00:00,29.3,85,36.1,0.0,100,6.1,16.6,2025,8,17,19,229,Monsoon,0,57.6,57.7,1105.0,38.7,23.8,87.0,False,False,False,False,34.794520547945204,13.82420091324201,68.62442922374429,41.061643835616444,52.85958904109589,76.3527397260274,68.4931506849315,42.263984018264836,46.19835901826483,High
2025-08-17 20:00:00,28.7,89,36.0,0.0,100,4.3,11.9,2025,8,17,20,229,Monsoon,0,59.4,59.5,1219.0,45.8,24.8,62.0,False,False,False,False,36.64954337899544,14.509132420091325,75.7648401826484,44.90867579908676,34.92579908675799,80.53082191780821,64.77739726027397,43.13042237442922,46.37746860730593,High
2025-08-17 21:00:00,28.4,91,35.8,0.0,100,4.0,8.3,2025,8,17,21,229,Monsoon,0,60.1,60.1,1103.0,46.6,24.5,50.0,False,False,False,False,37.545662100456624,14.81164383561644,76.50114155251143,43.77283105022831,24.64611872146119,76.29566210045662,62.81963470319635,42.049942922374434,45.16539668949772,High
2025-08-17 22:00:00,28.2,92,35.4,0.0,84,5.2,9.4,2025,8,17,22,229,Monsoon,0,61.2,61.2,867.0,44.1,23.3,46.0,False,False,False,False,39.05251141552512,15.582191780821919,74.11529680365297,39.166666666666664,21.660958904109588,64.42922374429224,61.44977168949771,40.42779680365297,43.58109303652967,High
2025-08-17 23:00:00,28.2,92,35.1,0.0,50,6.5,12.2,2025,8,17,23,229,Monsoon,0,61.7,61.7,666.0,40.8,22.1,44.0,False,False,False,False,39.726027397260275,15.861872146118722,71.10159817351598,34.200913242009136,19.97146118721461,49.1324200913242,61.44977168949771,38.072203196347026,41.578838470319624,High
