time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,year,month,day,hour,day_of_year,season
2025-01-30 05:00:00,167.2,169.5,966.0,23.4,39.4,75.0,2025,1,30,5,30,Winter
2025-01-30 06:00:00,172.3,174.6,1263.0,31.6,41.5,63.0,2025,1,30,6,30,Winter
2025-01-30 07:00:00,184.4,187.2,1666.0,42.5,44.5,49.0,2025,1,30,7,30,Winter
2025-01-30 08:00:00,190.0,192.3,1870.0,48.4,47.1,54.0,2025,1,30,8,30,Winter
2025-01-30 09:00:00,194.2,195.6,1685.0,44.5,48.6,95.0,2025,1,30,9,30,Winter
2025-01-30 10:00:00,176.0,178.3,1300.0,35.5,49.7,156.0,2025,1,30,10,30,Winter
2025-01-30 11:00:00,143.4,146.7,976.0,28.0,51.5,202.0,2025,1,30,11,30,Winter
2025-01-30 12:00:00,105.0,107.8,803.0,23.1,54.7,222.0,2025,1,30,12,30,Winter
2025-01-30 13:00:00,88.7,90.8,692.0,19.6,58.4,228.0,2025,1,30,13,30,Winter
2025-01-30 14:00:00,79.4,81.3,633.0,20.4,61.6,225.0,2025,1,30,14,30,Winter
2025-01-30 15:00:00,75.2,76.6,615.0,26.5,63.4,216.0,2025,1,30,15,30,Winter
2025-01-30 16:00:00,76.1,77.5,649.0,36.9,64.5,198.0,2025,1,30,16,30,Winter
2025-01-30 17:00:00,126.7,129.0,762.0,55.1,69.6,165.0,2025,1,30,17,30,Winter
2025-01-30 18:00:00,153.7,155.5,1023.0,72.5,71.7,129.0,2025,1,30,18,30,Winter
2025-01-30 19:00:00,176.5,178.3,1362.0,96.3,74.6,79.0,2025,1,30,19,30,Winter
2025-01-30 20:00:00,191.4,193.2,1596.0,113.2,76.0,40.0,2025,1,30,20,30,Winter
2025-01-30 21:00:00,197.4,198.8,1604.0,116.8,75.1,24.0,2025,1,30,21,30,Winter
2025-01-30 22:00:00,198.8,200.2,1506.0,113.5,72.7,20.0,2025,1,30,22,30,Winter
2025-01-30 23:00:00,198.8,200.7,1485.0,108.7,69.8,18.0,2025,1,30,23,30,Winter
2025-01-31 00:00:00,198.8,200.7,1648.0,103.6,66.1,16.0,2025,1,31,0,31,Winter
2025-01-31 01:00:00,203.0,204.9,1887.0,97.0,61.8,16.0,2025,1,31,1,31,Winter
2025-01-31 02:00:00,208.6,210.5,2061.0,90.6,58.0,16.0,2025,1,31,2,31,Winter
2025-01-31 03:00:00,211.9,213.7,2085.0,84.5,54.8,15.0,2025,1,31,3,31,Winter
2025-01-31 04:00:00,211.9,213.7,2044.0,78.7,52.0,15.0,2025,1,31,4,31,Winter
2025-01-31 05:00:00,251.5,254.3,2055.0,105.3,80.4,1.0,2025,1,31,5,31,Winter
2025-01-31 06:00:00,245.9,248.7,2231.0,99.6,75.7,0.0,2025,1,31,6,31,Winter
2025-01-31 07:00:00,243.1,244.9,2457.0,91.4,69.2,0.0,2025,1,31,7,31,Winter
2025-01-31 08:00:00,235.6,237.0,2509.0,81.8,64.3,16.0,2025,1,31,8,31,Winter
2025-01-31 09:00:00,218.9,220.3,2243.0,70.8,63.2,73.0,2025,1,31,9,31,Winter
2025-01-31 10:00:00,200.2,201.6,1803.0,58.4,63.9,149.0,2025,1,31,10,31,Winter
2025-01-31 11:00:00,159.3,161.6,1389.0,46.6,63.1,203.0,2025,1,31,11,31,Winter
2025-01-31 12:00:00,101.3,105.9,1042.0,34.0,59.4,215.0,2025,1,31,12,31,Winter
2025-01-31 13:00:00,69.2,77.3,722.0,22.0,54.3,204.0,2025,1,31,13,31,Winter
2025-01-31 14:00:00,55.8,66.8,506.0,16.2,49.7,188.0,2025,1,31,14,31,Winter
2025-01-31 15:00:00,51.9,64.3,420.0,19.3,45.4,173.0,2025,1,31,15,31,Winter
2025-01-31 16:00:00,53.7,65.4,437.0,28.7,41.5,154.0,2025,1,31,16,31,Winter
2025-01-31 17:00:00,88.0,104.3,558.0,45.3,43.5,130.0,2025,1,31,17,31,Winter
2025-01-31 18:00:00,117.1,133.6,855.0,66.0,52.5,100.0,2025,1,31,18,31,Winter
2025-01-31 19:00:00,146.2,163.0,1255.0,93.9,64.5,58.0,2025,1,31,19,31,Winter
2025-01-31 20:00:00,167.2,182.5,1543.0,111.2,71.4,28.0,2025,1,31,20,31,Winter
2025-01-31 21:00:00,170.0,183.9,1633.0,108.5,68.7,21.0,2025,1,31,21,31,Winter
2025-01-31 22:00:00,157.4,169.5,1611.0,95.2,60.9,27.0,2025,1,31,22,31,Winter
2025-01-31 23:00:00,141.6,152.7,1521.0,80.6,52.6,34.0,2025,1,31,23,31,Winter
2025-02-01 00:00:00,125.7,135.5,1334.0,66.9,44.7,42.0,2025,2,1,0,32,Winter
2025-02-01 01:00:00,114.1,123.4,1080.0,52.0,36.4,51.0,2025,2,1,1,32,Winter
2025-02-01 02:00:00,105.7,114.6,892.0,39.5,29.9,59.0,2025,2,1,2,32,Winter
2025-02-01 03:00:00,99.7,108.5,798.0,29.8,26.0,63.0,2025,2,1,3,32,Winter
2025-02-01 04:00:00,95.2,104.5,771.0,22.6,24.0,66.0,2025,2,1,4,32,Winter
2025-02-01 05:00:00,129.5,139.2,858.0,45.5,31.4,38.0,2025,2,1,5,32,Winter
2025-02-01 06:00:00,124.3,134.6,1185.0,47.6,32.8,35.0,2025,2,1,6,32,Winter
2025-02-01 07:00:00,129.0,138.8,1627.0,50.2,34.6,33.0,2025,2,1,7,32,Winter
2025-02-01 08:00:00,129.5,139.2,1854.0,49.4,36.2,44.0,2025,2,1,8,32,Winter
2025-02-01 09:00:00,124.8,133.2,1667.0,42.3,37.4,82.0,2025,2,1,9,32,Winter
2025-02-01 10:00:00,111.1,123.9,1266.0,31.8,38.3,134.0,2025,2,1,10,32,Winter
2025-02-01 11:00:00,93.1,109.9,919.0,22.8,38.1,172.0,2025,2,1,11,32,Winter
2025-02-01 12:00:00,74.3,92.4,714.0,15.8,35.6,187.0,2025,2,1,12,32,Winter
2025-02-01 13:00:00,59.6,78.0,564.0,10.3,32.0,188.0,2025,2,1,13,32,Winter
2025-02-01 14:00:00,51.1,69.8,473.0,9.9,29.8,181.0,2025,2,1,14,32,Winter
2025-02-01 15:00:00,49.4,67.8,436.0,17.5,29.9,165.0,2025,2,1,15,32,Winter
2025-02-01 16:00:00,52.6,69.6,459.0,30.3,31.4,141.0,2025,2,1,16,32,Winter
2025-02-01 17:00:00,90.3,107.6,567.0,32.2,28.4,104.0,2025,2,1,17,32,Winter
2025-02-01 18:00:00,94.8,106.9,857.0,34.0,28.7,93.0,2025,2,1,18,32,Winter
2025-02-01 19:00:00,94.5,104.5,1232.0,36.4,29.2,77.0,2025,2,1,19,32,Winter
2025-02-01 20:00:00,94.1,103.1,1432.0,37.4,29.1,65.0,2025,2,1,20,32,Winter
2025-02-01 21:00:00,94.1,102.9,1289.0,35.9,28.2,60.0,2025,2,1,21,32,Winter
2025-02-01 22:00:00,94.8,104.3,971.0,32.9,26.8,59.0,2025,2,1,22,32,Winter
2025-02-01 23:00:00,95.2,105.7,720.0,29.8,25.4,59.0,2025,2,1,23,32,Winter
2025-02-02 00:00:00,95.7,106.4,632.0,26.7,24.0,59.0,2025,2,2,0,33,Winter
2025-02-02 01:00:00,98.0,109.0,611.0,23.3,22.7,59.0,2025,2,2,1,33,Winter
2025-02-02 02:00:00,101.3,112.5,606.0,20.4,22.3,60.0,2025,2,2,2,33,Winter
2025-02-02 03:00:00,102.7,114.1,578.0,17.2,23.3,63.0,2025,2,2,3,33,Winter
2025-02-02 04:00:00,102.4,115.0,566.0,14.4,25.2,67.0,2025,2,2,4,33,Winter
2025-02-02 05:00:00,101.7,114.6,635.0,16.1,24.4,63.0,2025,2,2,5,33,Winter
2025-02-02 06:00:00,104.1,117.8,885.0,23.4,27.8,56.0,2025,2,2,6,33,Winter
2025-02-02 07:00:00,113.4,128.1,1216.0,33.2,32.7,47.0,2025,2,2,7,33,Winter
2025-02-02 08:00:00,122.0,136.0,1390.0,38.0,37.8,48.0,2025,2,2,8,33,Winter
2025-02-02 09:00:00,123.4,138.3,1262.0,33.3,44.1,68.0,2025,2,2,9,33,Winter
2025-02-02 10:00:00,117.3,136.0,977.0,23.8,50.6,99.0,2025,2,2,10,33,Winter
2025-02-02 11:00:00,102.7,122.9,737.0,15.8,53.2,124.0,2025,2,2,11,33,Winter
2025-02-02 12:00:00,87.5,108.5,611.0,11.5,48.6,141.0,2025,2,2,12,33,Winter
2025-02-02 13:00:00,76.8,97.3,530.0,8.8,40.1,152.0,2025,2,2,13,33,Winter
2025-02-02 14:00:00,68.7,86.8,491.0,8.2,33.0,156.0,2025,2,2,14,33,Winter
2025-02-02 15:00:00,63.1,78.2,499.0,9.7,29.1,148.0,2025,2,2,15,33,Winter
2025-02-02 16:00:00,61.2,72.9,550.0,13.3,26.6,132.0,2025,2,2,16,33,Winter
2025-02-02 17:00:00,83.6,96.9,626.0,22.2,28.5,106.0,2025,2,2,17,33,Winter
2025-02-02 18:00:00,92.9,103.1,742.0,29.4,29.8,90.0,2025,2,2,18,33,Winter
2025-02-02 19:00:00,100.6,109.4,884.0,39.2,31.7,69.0,2025,2,2,19,33,Winter
2025-02-02 20:00:00,107.1,115.3,992.0,46.0,32.8,52.0,2025,2,2,20,33,Winter
2025-02-02 21:00:00,111.3,119.2,1051.0,47.5,33.0,44.0,2025,2,2,21,33,Winter
2025-02-02 22:00:00,115.0,122.9,1075.0,45.9,32.5,42.0,2025,2,2,22,33,Winter
2025-02-02 23:00:00,115.9,123.9,1047.0,42.7,31.1,41.0,2025,2,2,23,33,Winter
2025-02-03 00:00:00,112.9,120.6,926.0,37.4,28.0,42.0,2025,2,3,0,34,Winter
2025-02-03 01:00:00,109.4,117.1,753.0,30.4,23.9,45.0,2025,2,3,1,34,Winter
2025-02-03 02:00:00,105.7,112.7,634.0,24.7,20.8,48.0,2025,2,3,2,34,Winter
2025-02-03 03:00:00,102.4,108.7,590.0,20.8,19.1,50.0,2025,2,3,3,34,Winter
2025-02-03 04:00:00,100.6,106.6,599.0,18.1,18.3,52.0,2025,2,3,4,34,Winter
2025-02-03 05:00:00,104.3,110.6,704.0,17.8,18.8,52.0,2025,2,3,5,34,Winter
2025-02-03 06:00:00,104.3,110.6,1016.0,23.1,21.0,47.0,2025,2,3,6,34,Winter
2025-02-03 07:00:00,110.1,116.2,1423.0,30.1,24.0,41.0,2025,2,3,7,34,Winter
2025-02-03 08:00:00,112.7,118.5,1631.0,33.1,26.3,46.0,2025,2,3,8,34,Winter
2025-02-03 09:00:00,111.3,115.9,1451.0,28.3,27.2,72.0,2025,2,3,9,34,Winter
2025-02-03 10:00:00,95.2,101.0,1072.0,19.6,27.3,108.0,2025,2,3,10,34,Winter
2025-02-03 11:00:00,58.4,63.3,762.0,12.7,27.1,137.0,2025,2,3,11,34,Winter
2025-02-03 12:00:00,45.8,49.6,617.0,9.4,26.3,151.0,2025,2,3,12,34,Winter
2025-02-03 13:00:00,41.8,45.4,542.0,8.0,25.2,156.0,2025,2,3,13,34,Winter
2025-02-03 14:00:00,41.2,44.7,515.0,9.1,24.9,155.0,2025,2,3,14,34,Winter
2025-02-03 15:00:00,41.4,44.9,521.0,12.1,25.4,146.0,2025,2,3,15,34,Winter
2025-02-03 16:00:00,43.8,47.0,575.0,17.6,26.7,131.0,2025,2,3,16,34,Winter
2025-02-03 17:00:00,53.2,55.1,706.0,29.5,33.3,113.0,2025,2,3,17,34,Winter
2025-02-03 18:00:00,79.6,81.5,992.0,51.4,43.2,84.0,2025,2,3,18,34,Winter
2025-02-03 19:00:00,110.1,112.0,1355.0,81.4,57.0,45.0,2025,2,3,19,34,Winter
2025-02-03 20:00:00,136.4,138.3,1589.0,103.3,68.8,15.0,2025,2,3,20,34,Winter
2025-02-03 21:00:00,157.4,159.3,1589.0,109.6,78.2,5.0,2025,2,3,21,34,Winter
2025-02-03 22:00:00,174.2,176.0,1460.0,107.7,85.7,5.0,2025,2,3,22,34,Winter
2025-02-03 23:00:00,178.8,181.1,1318.0,103.3,86.6,7.0,2025,2,3,23,34,Winter
2025-02-04 00:00:00,159.3,161.1,1188.0,97.9,76.2,8.0,2025,2,4,0,35,Winter
2025-02-04 01:00:00,146.2,148.5,1044.0,90.0,59.3,11.0,2025,2,4,1,35,Winter
2025-02-04 02:00:00,138.3,140.2,929.0,80.5,45.5,16.0,2025,2,4,2,35,Winter
2025-02-04 03:00:00,122.9,124.8,836.0,67.6,38.7,26.0,2025,2,4,3,35,Winter
2025-02-04 04:00:00,113.4,115.7,771.0,53.2,35.0,38.0,2025,2,4,4,35,Winter
2025-02-04 05:00:00,89.6,91.7,791.0,24.3,26.5,64.0,2025,2,4,5,35,Winter
2025-02-04 06:00:00,91.5,93.8,988.0,35.3,30.7,50.0,2025,2,4,6,35,Winter
2025-02-04 07:00:00,109.2,111.5,1271.0,50.2,36.6,32.0,2025,2,4,7,35,Winter
2025-02-04 08:00:00,123.4,125.3,1421.0,58.4,41.4,28.0,2025,2,4,8,35,Winter
2025-02-04 09:00:00,99.0,101.7,1314.0,53.7,44.0,50.0,2025,2,4,9,35,Winter
2025-02-04 10:00:00,78.9,82.4,1074.0,42.4,45.6,85.0,2025,2,4,10,35,Winter
2025-02-04 11:00:00,65.4,69.2,853.0,33.0,47.1,112.0,2025,2,4,11,35,Winter
2025-02-04 12:00:00,52.3,55.8,681.0,28.0,48.9,123.0,2025,2,4,12,35,Winter
2025-02-04 13:00:00,46.8,49.8,528.0,24.9,50.6,126.0,2025,2,4,13,35,Winter
2025-02-04 14:00:00,45.4,48.2,451.0,24.5,51.6,123.0,2025,2,4,14,35,Winter
2025-02-04 15:00:00,45.3,47.7,454.0,27.6,51.2,114.0,2025,2,4,15,35,Winter
2025-02-04 16:00:00,46.4,48.7,533.0,33.3,50.1,98.0,2025,2,4,16,35,Winter
2025-02-04 17:00:00,68.0,71.2,740.0,43.0,49.4,71.0,2025,2,4,17,35,Winter
2025-02-04 18:00:00,78.5,81.3,1232.0,54.4,52.4,53.0,2025,2,4,18,35,Winter
2025-02-04 19:00:00,92.2,94.8,1850.0,70.1,56.7,28.0,2025,2,4,19,35,Winter
2025-02-04 20:00:00,108.0,110.6,2173.0,81.7,61.1,9.0,2025,2,4,20,35,Winter
2025-02-04 21:00:00,117.8,120.6,1928.0,86.8,67.0,1.0,2025,2,4,21,35,Winter
2025-02-04 22:00:00,126.7,129.9,1387.0,87.8,73.1,0.0,2025,2,4,22,35,Winter
2025-02-04 23:00:00,134.1,136.9,941.0,83.9,73.5,2.0,2025,2,4,23,35,Winter
2025-02-05 00:00:00,115.5,117.1,734.0,72.3,63.6,10.0,2025,2,5,0,36,Winter
2025-02-05 01:00:00,103.1,104.5,621.0,55.8,48.1,23.0,2025,2,5,1,36,Winter
2025-02-05 02:00:00,95.9,97.3,561.0,41.4,35.6,33.0,2025,2,5,2,36,Winter
2025-02-05 03:00:00,92.0,93.4,546.0,31.0,29.2,40.0,2025,2,5,3,36,Winter
2025-02-05 04:00:00,89.9,91.5,584.0,22.7,25.8,45.0,2025,2,5,4,36,Winter
2025-02-05 05:00:00,92.4,96.9,653.0,16.1,20.5,46.0,2025,2,5,5,36,Winter
2025-02-05 06:00:00,93.6,97.6,788.0,21.9,22.8,37.0,2025,2,5,6,36,Winter
2025-02-05 07:00:00,101.3,105.2,954.0,29.6,26.0,26.0,2025,2,5,7,36,Winter
2025-02-05 08:00:00,108.0,111.5,1032.0,33.2,28.7,27.0,2025,2,5,8,36,Winter
2025-02-05 09:00:00,99.0,103.4,943.0,28.8,30.9,53.0,2025,2,5,9,36,Winter
2025-02-05 10:00:00,86.6,92.0,766.0,20.3,32.5,91.0,2025,2,5,10,36,Winter
2025-02-05 11:00:00,68.9,75.2,614.0,13.2,32.4,122.0,2025,2,5,11,36,Winter
2025-02-05 12:00:00,56.0,61.7,522.0,9.3,29.0,137.0,2025,2,5,12,36,Winter
2025-02-05 13:00:00,45.8,51.2,455.0,6.8,23.7,144.0,2025,2,5,13,36,Winter
2025-02-05 14:00:00,38.8,44.6,422.0,6.2,19.9,145.0,2025,2,5,14,36,Winter
2025-02-05 15:00:00,36.1,42.1,421.0,7.8,18.9,138.0,2025,2,5,15,36,Winter
2025-02-05 16:00:00,37.5,42.8,455.0,11.3,19.2,125.0,2025,2,5,16,36,Winter
2025-02-05 17:00:00,36.6,43.3,539.0,15.6,19.4,106.0,2025,2,5,17,36,Winter
2025-02-05 18:00:00,49.0,53.9,722.0,25.6,22.9,88.0,2025,2,5,18,36,Winter
2025-02-05 19:00:00,58.9,63.3,956.0,39.2,27.7,65.0,2025,2,5,19,36,Winter
2025-02-05 20:00:00,66.4,71.5,1109.0,47.8,30.9,48.0,2025,2,5,20,36,Winter
2025-02-05 21:00:00,71.5,78.0,1122.0,47.1,31.2,45.0,2025,2,5,21,36,Winter
2025-02-05 22:00:00,74.3,83.4,1054.0,41.3,29.9,50.0,2025,2,5,22,36,Winter
2025-02-05 23:00:00,72.6,84.5,956.0,34.7,28.1,57.0,2025,2,5,23,36,Winter
2025-02-06 00:00:00,68.0,81.5,818.0,27.8,25.7,65.0,2025,2,6,0,37,Winter
2025-02-06 01:00:00,65.0,77.8,650.0,20.1,22.9,74.0,2025,2,6,1,37,Winter
2025-02-06 02:00:00,63.3,72.9,534.0,14.3,21.3,82.0,2025,2,6,2,37,Winter
2025-02-06 03:00:00,62.2,68.2,495.0,11.3,22.0,86.0,2025,2,6,3,37,Winter
2025-02-06 04:00:00,61.0,64.7,506.0,10.2,24.1,89.0,2025,2,6,4,37,Winter
2025-02-06 05:00:00,63.8,67.3,573.0,11.6,25.1,85.0,2025,2,6,5,37,Winter
2025-02-06 06:00:00,64.5,67.8,755.0,16.9,27.0,78.0,2025,2,6,6,37,Winter
2025-02-06 07:00:00,70.1,73.8,993.0,23.9,29.5,70.0,2025,2,6,7,37,Winter
2025-02-06 08:00:00,74.0,78.0,1106.0,27.2,31.1,71.0,2025,2,6,8,37,Winter
2025-02-06 09:00:00,73.8,77.8,978.0,23.0,31.0,89.0,2025,2,6,9,37,Winter
2025-02-06 10:00:00,65.2,71.5,727.0,15.1,30.0,115.0,2025,2,6,10,37,Winter
2025-02-06 11:00:00,51.7,59.6,524.0,8.9,28.2,135.0,2025,2,6,11,37,Winter
2025-02-06 12:00:00,43.1,51.2,433.0,6.4,25.2,143.0,2025,2,6,12,37,Winter
2025-02-06 13:00:00,40.5,47.6,390.0,5.6,21.5,144.0,2025,2,6,13,37,Winter
2025-02-06 14:00:00,40.0,46.4,378.0,5.9,18.7,141.0,2025,2,6,14,37,Winter
2025-02-06 15:00:00,39.8,45.3,402.0,7.3,17.4,134.0,2025,2,6,15,37,Winter
2025-02-06 16:00:00,40.4,48.9,457.0,9.8,17.0,123.0,2025,2,6,16,37,Winter
2025-02-06 17:00:00,42.0,64.5,509.0,13.0,18.1,109.0,2025,2,6,17,37,Winter
2025-02-06 18:00:00,48.9,96.4,548.0,16.3,19.2,100.0,2025,2,6,18,37,Winter
2025-02-06 19:00:00,57.0,134.6,583.0,20.9,20.8,87.0,2025,2,6,19,37,Winter
2025-02-06 20:00:00,63.8,158.8,611.0,24.0,21.8,77.0,2025,2,6,20,37,Winter
2025-02-06 21:00:00,67.5,157.9,631.0,24.5,22.0,72.0,2025,2,6,21,37,Winter
2025-02-06 22:00:00,69.4,140.2,644.0,23.4,21.7,69.0,2025,2,6,22,37,Winter
2025-02-06 23:00:00,69.8,120.1,646.0,21.6,21.0,68.0,2025,2,6,23,37,Winter
2025-02-07 00:00:00,67.5,104.5,628.0,18.6,19.5,69.0,2025,2,7,0,38,Winter
2025-02-07 01:00:00,65.2,99.0,599.0,14.8,17.6,72.0,2025,2,7,1,38,Winter
2025-02-07 02:00:00,63.1,98.0,581.0,11.9,16.2,75.0,2025,2,7,2,38,Winter
2025-02-07 03:00:00,61.5,97.8,577.0,10.0,15.5,77.0,2025,2,7,3,38,Winter
2025-02-07 04:00:00,59.6,96.4,584.0,9.0,15.2,78.0,2025,2,7,4,38,Winter
2025-02-07 05:00:00,61.0,95.0,621.0,10.7,16.4,74.0,2025,2,7,5,38,Winter
2025-02-07 06:00:00,60.3,94.3,726.0,15.2,18.3,67.0,2025,2,7,6,38,Winter
2025-02-07 07:00:00,62.9,97.1,860.0,21.1,20.9,58.0,2025,2,7,7,38,Winter
2025-02-07 08:00:00,64.7,97.1,924.0,24.1,23.0,58.0,2025,2,7,8,38,Winter
2025-02-07 09:00:00,62.6,97.6,857.0,21.3,24.4,73.0,2025,2,7,9,38,Winter
2025-02-07 10:00:00,55.8,94.8,720.0,15.5,25.3,97.0,2025,2,7,10,38,Winter
2025-02-07 11:00:00,48.0,76.6,598.0,10.7,25.2,117.0,2025,2,7,11,38,Winter
2025-02-07 12:00:00,39.7,58.8,512.0,8.2,23.6,131.0,2025,2,7,12,38,Winter
2025-02-07 13:00:00,33.4,51.6,440.0,6.7,21.0,141.0,2025,2,7,13,38,Winter
2025-02-07 14:00:00,32.2,60.1,401.0,6.5,19.0,145.0,2025,2,7,14,38,Winter
2025-02-07 15:00:00,34.3,83.6,408.0,7.9,18.1,140.0,2025,2,7,15,38,Winter
2025-02-07 16:00:00,37.6,105.5,448.0,10.5,17.9,130.0,2025,2,7,16,38,Winter
2025-02-07 17:00:00,36.4,115.5,498.0,13.7,18.9,117.0,2025,2,7,17,38,Winter
2025-02-07 18:00:00,43.5,136.9,565.0,18.3,20.1,105.0,2025,2,7,18,38,Winter
2025-02-07 19:00:00,49.7,147.1,642.0,24.6,21.8,89.0,2025,2,7,19,38,Winter
2025-02-07 20:00:00,52.2,141.6,690.0,28.6,22.7,77.0,2025,2,7,20,38,Winter
2025-02-07 21:00:00,50.2,118.3,687.0,28.3,22.2,72.0,2025,2,7,21,38,Winter
2025-02-07 22:00:00,47.6,90.8,654.0,25.7,21.0,71.0,2025,2,7,22,38,Winter
2025-02-07 23:00:00,44.7,70.1,613.0,22.7,19.7,71.0,2025,2,7,23,38,Winter
2025-02-08 00:00:00,42.5,59.3,559.0,19.7,18.3,72.0,2025,2,8,0,39,Winter
2025-02-08 01:00:00,42.1,57.4,496.0,16.3,16.8,73.0,2025,2,8,1,39,Winter
2025-02-08 02:00:00,42.7,60.1,458.0,13.8,15.8,74.0,2025,2,8,2,39,Winter
2025-02-08 03:00:00,43.7,64.5,449.0,12.1,15.6,74.0,2025,2,8,3,39,Winter
2025-02-08 04:00:00,44.2,69.2,466.0,11.3,15.9,74.0,2025,2,8,4,39,Winter
2025-02-08 05:00:00,44.8,71.2,528.0,12.1,16.6,73.0,2025,2,8,5,39,Winter
2025-02-08 06:00:00,45.4,73.1,688.0,16.9,18.2,65.0,2025,2,8,6,39,Winter
2025-02-08 07:00:00,49.6,78.5,894.0,23.4,20.4,55.0,2025,2,8,7,39,Winter
2025-02-08 08:00:00,54.1,82.4,1008.0,26.7,22.1,54.0,2025,2,8,8,39,Winter
2025-02-08 09:00:00,53.9,82.0,949.0,23.8,22.9,70.0,2025,2,8,9,39,Winter
2025-02-08 10:00:00,51.3,83.8,799.0,17.7,23.3,95.0,2025,2,8,10,39,Winter
2025-02-08 11:00:00,45.9,69.8,665.0,12.7,23.3,117.0,2025,2,8,11,39,Winter
2025-02-08 12:00:00,39.7,53.8,575.0,9.8,22.7,132.0,2025,2,8,12,39,Winter
2025-02-08 13:00:00,34.5,44.8,502.0,8.0,21.8,144.0,2025,2,8,13,39,Winter
2025-02-08 14:00:00,31.8,44.2,466.0,8.0,21.2,148.0,2025,2,8,14,39,Winter
2025-02-08 15:00:00,31.9,53.1,473.0,9.8,21.1,142.0,2025,2,8,15,39,Winter
2025-02-08 16:00:00,34.6,68.5,518.0,13.5,21.5,128.0,2025,2,8,16,39,Winter
2025-02-08 17:00:00,43.1,95.9,607.0,20.0,23.3,114.0,2025,2,8,17,39,Winter
2025-02-08 18:00:00,58.2,127.1,788.0,32.7,26.6,93.0,2025,2,8,18,39,Winter
2025-02-08 19:00:00,71.9,162.1,1013.0,50.0,31.0,64.0,2025,2,8,19,39,Winter
2025-02-08 20:00:00,82.0,185.8,1145.0,61.1,33.8,44.0,2025,2,8,20,39,Winter
2025-02-08 21:00:00,84.3,191.9,1102.0,60.4,33.7,40.0,2025,2,8,21,39,Winter
2025-02-08 22:00:00,83.1,189.1,965.0,53.5,31.9,44.0,2025,2,8,22,39,Winter
2025-02-08 23:00:00,80.1,181.1,842.0,46.2,29.7,48.0,2025,2,8,23,39,Winter
2025-02-09 00:00:00,74.7,166.7,765.0,40.0,26.9,51.0,2025,2,9,0,40,Winter
2025-02-09 01:00:00,70.5,150.9,701.0,33.4,23.5,54.0,2025,2,9,1,40,Winter
2025-02-09 02:00:00,66.8,134.6,657.0,28.2,21.0,56.0,2025,2,9,2,40,Winter
2025-02-09 03:00:00,63.3,117.3,605.0,24.6,19.7,56.0,2025,2,9,3,40,Winter
2025-02-09 04:00:00,61.9,101.7,573.0,22.3,19.2,55.0,2025,2,9,4,40,Winter
2025-02-09 05:00:00,63.6,92.7,653.0,22.9,20.1,54.0,2025,2,9,5,40,Winter
2025-02-09 06:00:00,67.8,85.2,976.0,29.1,23.3,46.0,2025,2,9,6,40,Winter
2025-02-09 07:00:00,79.6,90.6,1411.0,37.2,27.8,37.0,2025,2,9,7,40,Winter
2025-02-09 08:00:00,89.2,95.2,1660.0,41.0,31.3,41.0,2025,2,9,8,40,Winter
2025-02-09 09:00:00,86.4,90.1,1551.0,36.2,33.1,71.0,2025,2,9,9,40,Winter
2025-02-09 10:00:00,78.2,80.8,1255.0,27.1,34.0,115.0,2025,2,9,10,40,Winter
2025-02-09 11:00:00,63.8,65.9,988.0,19.4,34.4,149.0,2025,2,9,11,40,Winter
2025-02-09 12:00:00,49.8,51.7,812.0,15.0,34.4,164.0,2025,2,9,12,40,Winter
2025-02-09 13:00:00,41.1,43.3,665.0,12.1,33.9,169.0,2025,2,9,13,40,Winter
2025-02-09 14:00:00,38.3,41.1,580.0,11.4,33.1,167.0,2025,2,9,14,40,Winter
2025-02-09 15:00:00,36.8,40.3,557.0,12.8,31.6,158.0,2025,2,9,15,40,Winter
2025-02-09 16:00:00,38.0,41.6,597.0,16.4,29.9,141.0,2025,2,9,16,40,Winter
2025-02-09 17:00:00,54.0,57.9,732.0,28.3,36.2,130.0,2025,2,9,17,40,Winter
2025-02-09 18:00:00,72.9,75.9,1034.0,45.6,38.9,102.0,2025,2,9,18,40,Winter
2025-02-09 19:00:00,90.1,92.4,1432.0,69.4,42.8,62.0,2025,2,9,19,40,Winter
2025-02-09 20:00:00,105.7,108.0,1741.0,86.4,45.9,33.0,2025,2,9,20,40,Winter
2025-02-09 21:00:00,119.0,121.5,1901.0,90.4,48.2,22.0,2025,2,9,21,40,Winter
2025-02-09 22:00:00,129.9,132.7,1971.0,87.5,49.9,22.0,2025,2,9,22,40,Winter
2025-02-09 23:00:00,133.2,136.9,1952.0,82.9,49.6,23.0,2025,2,9,23,40,Winter
2025-02-10 00:00:00,130.9,136.4,1792.0,77.4,45.7,26.0,2025,2,10,0,41,Winter
2025-02-10 01:00:00,128.5,136.9,1542.0,70.2,39.9,31.0,2025,2,10,1,41,Winter
2025-02-10 02:00:00,126.2,137.4,1351.0,63.9,35.5,34.0,2025,2,10,2,41,Winter
2025-02-10 03:00:00,125.3,138.8,1263.0,59.0,33.6,34.0,2025,2,10,3,41,Winter
2025-02-10 04:00:00,125.7,141.1,1235.0,55.1,33.1,33.0,2025,2,10,4,41,Winter
2025-02-10 05:00:00,125.7,141.6,1288.0,46.1,33.7,43.0,2025,2,10,5,41,Winter
2025-02-10 06:00:00,130.4,145.3,1518.0,51.4,37.5,37.0,2025,2,10,6,41,Winter
