time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,wind_gusts_10m,year,month,day,hour,day_of_year,season,rain_flag
2025-06-21 19:00:00,31.4,74,38.4,0.0,25,3.9,8.6,2025,6,21,19,172,Monsoon,0
2025-06-21 20:00:00,30.8,79,37.9,0.0,13,4.9,9.7,2025,6,21,20,172,Monsoon,0
2025-06-21 21:00:00,30.3,81,37.6,0.0,6,4.0,10.1,2025,6,21,21,172,Monsoon,0
2025-06-21 22:00:00,30.0,83,37.4,0.0,1,3.5,7.6,2025,6,21,22,172,Monsoon,0
2025-06-21 23:00:00,29.6,84,36.7,0.0,1,5.0,9.4,2025,6,21,23,172,Monsoon,0
2025-06-22 00:00:00,29.2,85,36.0,0.0,7,6.1,11.9,2025,6,22,0,173,Monsoon,0
2025-06-22 01:00:00,28.9,86,35.6,0.0,7,5.4,11.9,2025,6,22,1,173,Monsoon,0
2025-06-22 02:00:00,28.5,87,35.2,0.0,6,5.2,10.8,2025,6,22,2,173,Monsoon,0
2025-06-22 03:00:00,28.4,86,34.7,0.0,33,6.3,12.6,2025,6,22,3,173,Monsoon,0
2025-06-22 04:00:00,28.2,86,34.6,0.0,88,5.1,12.2,2025,6,22,4,173,Monsoon,0
2025-06-22 05:00:00,28.0,87,34.4,0.0,26,4.5,9.7,2025,6,22,5,173,Monsoon,0
2025-06-22 06:00:00,29.5,83,36.2,0.0,100,5.6,10.8,2025,6,22,6,173,Monsoon,0
2025-06-22 07:00:00,30.3,81,37.7,0.0,99,2.8,11.2,2025,6,22,7,173,Monsoon,0
2025-06-22 08:00:00,31.5,74,38.8,0.0,100,1.5,9.4,2025,6,22,8,173,Monsoon,0
2025-06-22 09:00:00,32.5,66,38.9,0.1,100,3.6,13.7,2025,6,22,9,173,Monsoon,1
2025-06-22 10:00:00,33.6,62,40.1,0.0,89,4.3,15.8,2025,6,22,10,173,Monsoon,0
2025-06-22 11:00:00,34.0,60,40.9,0.0,100,3.3,15.8,2025,6,22,11,173,Monsoon,0
2025-06-22 12:00:00,33.6,60,38.9,0.0,98,8.1,22.0,2025,6,22,12,173,Monsoon,0
2025-06-22 13:00:00,31.9,68,38.1,0.6,100,5.3,27.4,2025,6,22,13,173,Monsoon,1
2025-06-22 14:00:00,32.7,66,39.0,0.1,88,5.5,17.3,2025,6,22,14,173,Monsoon,1
2025-06-22 15:00:00,33.8,62,40.3,0.0,95,4.6,17.3,2025,6,22,15,173,Monsoon,0
2025-06-22 16:00:00,33.9,61,40.1,0.0,96,5.1,15.5,2025,6,22,16,173,Monsoon,0
2025-06-22 17:00:00,33.5,63,39.7,0.0,78,5.4,15.8,2025,6,22,17,173,Monsoon,0
2025-06-22 18:00:00,32.1,68,37.9,0.0,25,7.9,22.3,2025,6,22,18,173,Monsoon,0
2025-06-22 19:00:00,30.9,74,37.2,0.0,67,6.5,16.9,2025,6,22,19,173,Monsoon,0
2025-06-22 20:00:00,30.3,78,36.8,0.0,26,5.6,13.0,2025,6,22,20,173,Monsoon,0
2025-06-22 21:00:00,29.8,80,36.3,0.0,8,6.0,12.2,2025,6,22,21,173,Monsoon,0
2025-06-22 22:00:00,29.4,82,36.1,0.0,91,4.6,12.2,2025,6,22,22,173,Monsoon,0
2025-06-22 23:00:00,29.1,83,35.8,0.0,100,4.9,9.7,2025,6,22,23,173,Monsoon,0
2025-06-23 00:00:00,28.9,84,35.3,0.0,87,6.1,12.2,2025,6,23,0,174,Monsoon,0
2025-06-23 01:00:00,28.6,86,35.0,0.0,40,5.9,11.9,2025,6,23,1,174,Monsoon,0
2025-06-23 02:00:00,28.3,87,35.0,0.0,7,4.5,11.9,2025,6,23,2,174,Monsoon,0
2025-06-23 03:00:00,28.1,89,34.9,0.0,6,4.0,8.3,2025,6,23,3,174,Monsoon,0
2025-06-23 04:00:00,27.8,91,34.9,0.0,32,2.7,7.9,2025,6,23,4,174,Monsoon,0
2025-06-23 05:00:00,27.9,90,35.3,0.0,20,1.2,5.8,2025,6,23,5,174,Monsoon,0
2025-06-23 06:00:00,29.4,88,37.2,0.0,100,3.6,8.3,2025,6,23,6,174,Monsoon,0
2025-06-23 07:00:00,30.0,83,36.9,0.0,95,6.7,18.0,2025,6,23,7,174,Monsoon,0
2025-06-23 08:00:00,30.9,77,38.1,0.0,98,3.6,17.3,2025,6,23,8,174,Monsoon,0
2025-06-23 09:00:00,32.2,71,39.5,0.0,34,2.1,14.0,2025,6,23,9,174,Monsoon,0
2025-06-23 10:00:00,33.6,62,40.6,0.0,12,1.6,15.1,2025,6,23,10,174,Monsoon,0
2025-06-23 11:00:00,34.4,59,41.6,0.0,32,5.4,19.1,2025,6,23,11,174,Monsoon,0
2025-06-23 12:00:00,35.1,56,42.2,0.0,28,6.0,20.5,2025,6,23,12,174,Monsoon,0
2025-06-23 13:00:00,35.7,53,42.8,0.0,32,5.2,21.2,2025,6,23,13,174,Monsoon,0
2025-06-23 14:00:00,35.6,53,41.9,0.1,40,5.8,22.0,2025,6,23,14,174,Monsoon,1
2025-06-23 15:00:00,35.7,53,41.2,0.0,22,6.4,22.0,2025,6,23,15,174,Monsoon,0
2025-06-23 16:00:00,35.5,53,40.9,0.0,25,6.8,21.2,2025,6,23,16,174,Monsoon,0
2025-06-23 17:00:00,34.8,56,40.0,0.0,30,8.6,21.2,2025,6,23,17,174,Monsoon,0
2025-06-23 18:00:00,32.1,70,38.4,0.0,19,7.5,25.9,2025,6,23,18,174,Monsoon,0
2025-06-23 19:00:00,31.3,76,38.2,0.0,15,5.2,16.9,2025,6,23,19,174,Monsoon,0
2025-06-23 20:00:00,30.9,79,38.2,0.0,0,4.0,10.8,2025,6,23,20,174,Monsoon,0
2025-06-23 21:00:00,30.4,80,37.4,0.0,0,5.3,10.4,2025,6,23,21,174,Monsoon,0
2025-06-23 22:00:00,29.7,83,36.5,0.0,0,6.6,13.7,2025,6,23,22,174,Monsoon,0
2025-06-23 23:00:00,29.2,84,35.7,0.0,0,6.7,15.1,2025,6,23,23,174,Monsoon,0
2025-06-24 00:00:00,28.7,86,35.4,0.0,0,5.8,13.7,2025,6,24,0,175,Monsoon,0
2025-06-24 01:00:00,28.4,88,35.0,0.0,0,6.1,12.2,2025,6,24,1,175,Monsoon,0
2025-06-24 02:00:00,28.1,89,34.6,0.0,0,6.9,14.0,2025,6,24,2,175,Monsoon,0
2025-06-24 03:00:00,27.8,91,34.1,0.0,0,7.6,15.5,2025,6,24,3,175,Monsoon,0
2025-06-24 04:00:00,27.5,92,34.1,0.0,2,5.3,15.5,2025,6,24,4,175,Monsoon,0
2025-06-24 05:00:00,27.3,93,33.8,0.0,17,6.0,11.9,2025,6,24,5,175,Monsoon,0
2025-06-24 06:00:00,27.9,88,34.1,0.0,100,6.2,14.4,2025,6,24,6,175,Monsoon,0
2025-06-24 07:00:00,28.5,84,35.0,0.0,95,3.9,14.0,2025,6,24,7,175,Monsoon,0
2025-06-24 08:00:00,30.1,78,36.7,0.0,94,4.0,14.8,2025,6,24,8,175,Monsoon,0
2025-06-24 09:00:00,31.6,72,38.3,0.1,48,4.8,16.9,2025,6,24,9,175,Monsoon,1
2025-06-24 10:00:00,32.5,68,39.0,0.2,100,5.1,18.4,2025,6,24,10,175,Monsoon,1
2025-06-24 11:00:00,33.4,65,40.1,0.0,64,3.7,18.0,2025,6,24,11,175,Monsoon,0
2025-06-24 12:00:00,34.9,59,42.6,0.1,11,3.6,17.3,2025,6,24,12,175,Monsoon,1
2025-06-24 13:00:00,35.6,56,43.7,0.1,39,2.9,17.6,2025,6,24,13,175,Monsoon,1
2025-06-24 14:00:00,36.0,53,43.6,0.3,42,1.8,16.2,2025,6,24,14,175,Monsoon,1
2025-06-24 15:00:00,36.1,52,42.6,0.2,21,0.7,14.0,2025,6,24,15,175,Monsoon,1
2025-06-24 16:00:00,36.0,52,42.0,0.1,14,2.4,12.6,2025,6,24,16,175,Monsoon,1
2025-06-24 17:00:00,35.6,52,41.2,0.0,25,4.5,13.7,2025,6,24,17,175,Monsoon,0
2025-06-24 18:00:00,31.1,81,38.9,0.0,18,4.2,14.4,2025,6,24,18,175,Monsoon,0
2025-06-24 19:00:00,30.9,83,38.9,0.0,21,4.4,10.8,2025,6,24,19,175,Monsoon,0
2025-06-24 20:00:00,30.8,84,38.6,0.0,23,5.4,11.5,2025,6,24,20,175,Monsoon,0
2025-06-24 21:00:00,30.6,84,38.3,0.0,20,4.7,10.8,2025,6,24,21,175,Monsoon,0
2025-06-24 22:00:00,30.5,81,37.4,0.0,26,6.9,13.7,2025,6,24,22,175,Monsoon,0
2025-06-24 23:00:00,30.2,80,36.9,0.0,20,6.7,13.7,2025,6,24,23,175,Monsoon,0
2025-06-25 00:00:00,29.9,81,36.5,0.0,30,7.5,14.8,2025,6,25,0,176,Monsoon,0
2025-06-25 01:00:00,29.6,82,35.9,0.0,100,8.4,17.3,2025,6,25,1,176,Monsoon,0
2025-06-25 02:00:00,28.9,82,34.5,0.4,96,9.5,19.1,2025,6,25,2,176,Monsoon,1
2025-06-25 03:00:00,26.9,93,32.3,8.6,100,12.0,21.2,2025,6,25,3,176,Monsoon,1
2025-06-25 04:00:00,26.5,96,32.5,2.3,100,7.9,25.9,2025,6,25,4,176,Monsoon,1
2025-06-25 05:00:00,26.6,97,33.2,0.1,100,5.4,15.5,2025,6,25,5,176,Monsoon,1
2025-06-25 06:00:00,27.3,94,34.2,0.3,100,4.3,12.6,2025,6,25,6,176,Monsoon,1
2025-06-25 07:00:00,27.9,93,34.6,0.0,100,8.1,17.6,2025,6,25,7,176,Monsoon,0
2025-06-25 08:00:00,28.8,88,35.1,0.0,100,10.4,23.8,2025,6,25,8,176,Monsoon,0
2025-06-25 09:00:00,28.8,86,34.9,0.1,100,10.5,25.9,2025,6,25,9,176,Monsoon,1
2025-06-25 10:00:00,28.6,87,34.6,0.1,100,10.6,26.3,2025,6,25,10,176,Monsoon,1
2025-06-25 11:00:00,28.3,87,34.0,0.3,100,11.7,27.0,2025,6,25,11,176,Monsoon,1
2025-06-25 12:00:00,28.7,85,34.3,0.6,100,11.9,28.4,2025,6,25,12,176,Monsoon,1
2025-06-25 13:00:00,30.0,78,35.6,0.1,100,10.4,27.4,2025,6,25,13,176,Monsoon,1
2025-06-25 14:00:00,31.5,70,36.9,0.0,100,10.8,26.3,2025,6,25,14,176,Monsoon,0
2025-06-25 15:00:00,32.0,67,37.4,0.0,100,10.1,27.4,2025,6,25,15,176,Monsoon,0
2025-06-25 16:00:00,32.1,68,37.6,0.0,100,9.8,24.5,2025,6,25,16,176,Monsoon,0
2025-06-25 17:00:00,31.9,69,37.7,0.0,100,8.3,24.1,2025,6,25,17,176,Monsoon,0
2025-06-25 18:00:00,30.9,78,37.8,0.0,99,6.0,15.1,2025,6,25,18,176,Monsoon,0
2025-06-25 19:00:00,29.9,83,36.5,0.0,97,8.8,17.6,2025,6,25,19,176,Monsoon,0
2025-06-25 20:00:00,29.2,86,35.8,0.0,58,8.1,18.0,2025,6,25,20,176,Monsoon,0
2025-06-25 21:00:00,28.7,88,34.9,0.0,5,10.1,20.2,2025,6,25,21,176,Monsoon,0
2025-06-25 22:00:00,28.4,89,34.7,0.0,3,9.4,20.9,2025,6,25,22,176,Monsoon,0
2025-06-25 23:00:00,28.3,89,34.5,0.0,5,9.4,19.4,2025,6,25,23,176,Monsoon,0
2025-06-26 00:00:00,28.1,90,34.3,0.0,0,9.9,22.3,2025,6,26,0,177,Monsoon,0
2025-06-26 01:00:00,28.0,91,34.6,0.0,99,6.8,20.2,2025,6,26,1,177,Monsoon,0
2025-06-26 02:00:00,26.5,93,32.2,6.4,100,8.4,17.6,2025,6,26,2,177,Monsoon,1
2025-06-26 03:00:00,26.0,95,31.7,0.3,99,8.2,19.8,2025,6,26,3,177,Monsoon,1
2025-06-26 04:00:00,26.3,95,31.9,1.1,100,8.9,16.2,2025,6,26,4,177,Monsoon,1
2025-06-26 05:00:00,26.3,95,31.6,3.6,100,11.6,20.5,2025,6,26,5,177,Monsoon,1
2025-06-26 06:00:00,28.3,87,34.4,0.0,99,8.3,20.9,2025,6,26,6,177,Monsoon,0
2025-06-26 07:00:00,29.0,85,35.5,0.0,97,7.0,16.6,2025,6,26,7,177,Monsoon,0
2025-06-26 08:00:00,30.2,81,37.0,0.0,100,6.6,17.6,2025,6,26,8,177,Monsoon,0
2025-06-26 09:00:00,31.4,73,37.5,0.1,98,8.7,23.0,2025,6,26,9,177,Monsoon,1
2025-06-26 10:00:00,32.5,68,38.8,0.0,100,8.3,24.1,2025,6,26,10,177,Monsoon,0
2025-06-26 11:00:00,33.3,64,39.9,0.0,98,9.2,25.2,2025,6,26,11,177,Monsoon,0
2025-06-26 12:00:00,33.8,61,40.4,0.0,97,10.6,26.6,2025,6,26,12,177,Monsoon,0
2025-06-26 13:00:00,34.3,60,40.9,0.0,100,10.4,28.1,2025,6,26,13,177,Monsoon,0
2025-06-26 14:00:00,34.4,58,40.7,0.0,98,10.0,26.6,2025,6,26,14,177,Monsoon,0
2025-06-26 15:00:00,34.5,58,40.2,0.0,87,9.2,25.2,2025,6,26,15,177,Monsoon,0
2025-06-26 16:00:00,34.0,59,39.3,0.0,69,9.4,22.7,2025,6,26,16,177,Monsoon,0
2025-06-26 17:00:00,33.4,63,39.0,0.0,8,8.6,21.6,2025,6,26,17,177,Monsoon,0
2025-06-26 18:00:00,32.6,68,39.0,0.0,87,6.7,19.1,2025,6,26,18,177,Monsoon,0
2025-06-26 19:00:00,31.3,75,37.9,0.0,100,6.7,13.7,2025,6,26,19,177,Monsoon,0
2025-06-26 20:00:00,30.7,78,37.2,0.0,100,7.5,14.8,2025,6,26,20,177,Monsoon,0
2025-06-26 21:00:00,30.4,79,36.7,0.0,63,8.1,16.6,2025,6,26,21,177,Monsoon,0
2025-06-26 22:00:00,30.0,78,35.9,0.0,87,9.0,18.0,2025,6,26,22,177,Monsoon,0
2025-06-26 23:00:00,29.6,79,35.4,0.0,57,8.8,18.4,2025,6,26,23,177,Monsoon,0
2025-06-27 00:00:00,29.2,81,35.0,0.0,56,8.1,17.6,2025,6,27,0,178,Monsoon,0
2025-06-27 01:00:00,28.8,83,34.8,0.0,53,6.9,16.2,2025,6,27,1,178,Monsoon,0
2025-06-27 02:00:00,28.4,84,34.4,0.0,66,7.2,13.7,2025,6,27,2,178,Monsoon,0
2025-06-27 03:00:00,28.1,86,34.0,0.0,43,8.0,15.5,2025,6,27,3,178,Monsoon,0
2025-06-27 04:00:00,27.8,87,33.6,0.0,9,8.4,16.6,2025,6,27,4,178,Monsoon,0
2025-06-27 05:00:00,27.7,87,33.3,0.0,2,8.8,17.6,2025,6,27,5,178,Monsoon,0
2025-06-27 06:00:00,29.0,84,35.2,0.0,62,8.5,18.7,2025,6,27,6,178,Monsoon,0
2025-06-27 07:00:00,29.8,80,36.1,0.0,93,6.8,17.3,2025,6,27,7,178,Monsoon,0
2025-06-27 08:00:00,30.5,77,36.7,0.0,39,7.2,18.7,2025,6,27,8,178,Monsoon,0
2025-06-27 09:00:00,30.9,75,37.1,0.1,86,8.2,24.1,2025,6,27,9,178,Monsoon,1
2025-06-27 10:00:00,31.0,74,37.4,0.1,52,6.4,26.6,2025,6,27,10,178,Monsoon,1
2025-06-27 11:00:00,32.1,70,39.1,0.1,100,6.1,22.7,2025,6,27,11,178,Monsoon,1
2025-06-27 12:00:00,32.7,68,40.4,0.0,62,5.2,22.3,2025,6,27,12,178,Monsoon,0
2025-06-27 13:00:00,33.4,64,40.9,0.0,98,6.0,21.2,2025,6,27,13,178,Monsoon,0
2025-06-27 14:00:00,33.7,62,40.3,0.1,94,8.3,22.3,2025,6,27,14,178,Monsoon,1
2025-06-27 15:00:00,33.6,62,39.4,0.0,100,8.1,23.8,2025,6,27,15,178,Monsoon,0
2025-06-27 16:00:00,33.5,63,39.3,0.0,70,7.8,21.6,2025,6,27,16,178,Monsoon,0
2025-06-27 17:00:00,33.2,64,39.0,0.1,83,7.9,19.4,2025,6,27,17,178,Monsoon,1
2025-06-27 18:00:00,32.9,64,38.6,0.0,64,7.4,20.2,2025,6,27,18,178,Monsoon,0
2025-06-27 19:00:00,31.5,72,37.9,0.0,68,5.6,15.5,2025,6,27,19,178,Monsoon,0
2025-06-27 20:00:00,30.7,75,37.1,0.0,56,5.7,11.9,2025,6,27,20,178,Monsoon,0
2025-06-27 21:00:00,30.1,79,36.7,0.0,64,4.7,11.2,2025,6,27,21,178,Monsoon,0
2025-06-27 22:00:00,29.6,81,36.3,0.0,35,4.5,9.4,2025,6,27,22,178,Monsoon,0
2025-06-27 23:00:00,29.3,83,36.1,0.0,33,4.2,8.6,2025,6,27,23,178,Monsoon,0
2025-06-28 00:00:00,29.3,84,36.3,0.0,39,3.4,7.9,2025,6,28,0,179,Monsoon,0
2025-06-28 01:00:00,26.9,89,33.1,3.7,76,3.1,23.8,2025,6,28,1,179,Monsoon,1
2025-06-28 02:00:00,26.4,92,32.1,3.9,73,6.8,12.6,2025,6,28,2,179,Monsoon,1
2025-06-28 03:00:00,26.0,94,31.4,0.1,87,8.5,18.7,2025,6,28,3,179,Monsoon,1
2025-06-28 04:00:00,25.7,95,31.4,0.0,87,6.0,16.2,2025,6,28,4,179,Monsoon,0
2025-06-28 05:00:00,25.6,96,31.5,0.0,63,5.0,11.5,2025,6,28,5,179,Monsoon,0
2025-06-28 06:00:00,27.7,84,33.8,0.0,47,2.3,7.2,2025,6,28,6,179,Monsoon,0
2025-06-28 07:00:00,29.2,78,35.8,0.0,43,1.3,7.6,2025,6,28,7,179,Monsoon,0
2025-06-28 08:00:00,30.7,73,37.0,0.0,89,3.8,12.6,2025,6,28,8,179,Monsoon,0
2025-06-28 09:00:00,31.9,68,38.2,0.0,70,3.5,13.7,2025,6,28,9,179,Monsoon,0
2025-06-28 10:00:00,33.0,62,39.4,0.0,98,4.0,15.1,2025,6,28,10,179,Monsoon,0
2025-06-28 11:00:00,34.0,57,40.5,0.0,93,4.9,16.9,2025,6,28,11,179,Monsoon,0
2025-06-28 12:00:00,34.7,55,41.8,0.0,87,3.3,18.0,2025,6,28,12,179,Monsoon,0
2025-06-28 13:00:00,35.3,54,42.6,0.0,53,3.2,15.8,2025,6,28,13,179,Monsoon,0
2025-06-28 14:00:00,35.8,53,42.7,0.0,16,4.9,18.0,2025,6,28,14,179,Monsoon,0
2025-06-28 15:00:00,35.4,53,41.1,0.0,37,6.6,20.5,2025,6,28,15,179,Monsoon,0
2025-06-28 16:00:00,35.1,54,40.2,0.1,37,7.6,21.6,2025,6,28,16,179,Monsoon,1
2025-06-28 17:00:00,35.0,54,40.5,0.0,50,4.9,20.9,2025,6,28,17,179,Monsoon,0
2025-06-28 18:00:00,31.2,75,38.1,0.0,100,4.8,14.4,2025,6,28,18,179,Monsoon,0
2025-06-28 19:00:00,30.8,80,38.3,0.0,100,3.1,11.2,2025,6,28,19,179,Monsoon,0
2025-06-28 20:00:00,30.6,80,38.0,0.0,100,4.3,9.0,2025,6,28,20,179,Monsoon,0
2025-06-28 21:00:00,30.4,81,37.7,0.0,100,4.2,9.4,2025,6,28,21,179,Monsoon,0
2025-06-28 22:00:00,30.1,82,37.2,0.0,100,4.7,9.7,2025,6,28,22,179,Monsoon,0
2025-06-28 23:00:00,29.4,84,36.1,0.5,100,6.8,13.3,2025,6,28,23,179,Monsoon,1
2025-06-29 00:00:00,27.1,93,33.1,7.3,99,8.7,16.9,2025,6,29,0,180,Monsoon,1
2025-06-29 01:00:00,26.4,96,31.8,3.7,100,12.4,27.4,2025,6,29,1,180,Monsoon,1
2025-06-29 02:00:00,26.6,96,32.9,0.1,100,7.0,23.4,2025,6,29,2,180,Monsoon,1
2025-06-29 03:00:00,26.4,97,33.0,0.3,100,5.1,15.1,2025,6,29,3,180,Monsoon,1
2025-06-29 04:00:00,26.3,98,32.5,0.2,100,7.2,14.0,2025,6,29,4,180,Monsoon,1
2025-06-29 05:00:00,26.1,97,32.2,0.1,100,7.1,16.6,2025,6,29,5,180,Monsoon,1
2025-06-29 06:00:00,28.8,83,35.1,0.0,100,5.0,10.8,2025,6,29,6,180,Monsoon,0
2025-06-29 07:00:00,29.4,75,35.4,0.0,100,2.8,11.5,2025,6,29,7,180,Monsoon,0
2025-06-29 08:00:00,30.1,71,36.2,0.0,100,1.5,7.6,2025,6,29,8,180,Monsoon,0
2025-06-29 09:00:00,30.8,68,36.5,0.0,100,3.1,10.4,2025,6,29,9,180,Monsoon,0
2025-06-29 10:00:00,31.5,65,36.7,0.0,100,5.9,16.2,2025,6,29,10,180,Monsoon,0
2025-06-29 11:00:00,32.3,62,37.7,0.0,100,5.4,17.6,2025,6,29,11,180,Monsoon,0
2025-06-29 12:00:00,33.4,60,38.9,0.0,100,6.1,19.4,2025,6,29,12,180,Monsoon,0
2025-06-29 13:00:00,33.1,62,39.2,0.1,100,4.7,20.9,2025,6,29,13,180,Monsoon,1
2025-06-29 14:00:00,31.3,72,37.4,4.2,100,6.2,21.2,2025,6,29,14,180,Monsoon,1
2025-06-29 15:00:00,31.5,71,37.6,0.1,100,6.6,18.7,2025,6,29,15,180,Monsoon,1
2025-06-29 16:00:00,31.1,73,37.6,0.1,100,4.9,18.7,2025,6,29,16,180,Monsoon,1
2025-06-29 17:00:00,31.0,74,37.9,0.0,100,2.8,13.7,2025,6,29,17,180,Monsoon,0
2025-06-29 18:00:00,30.5,74,36.2,0.0,100,8.3,19.8,2025,6,29,18,180,Monsoon,0
2025-06-29 19:00:00,29.8,78,35.9,0.0,100,6.5,19.1,2025,6,29,19,180,Monsoon,0
2025-06-29 20:00:00,29.3,81,35.7,0.0,100,4.9,14.4,2025,6,29,20,180,Monsoon,0
2025-06-29 21:00:00,29.0,81,35.1,0.0,100,6.9,14.0,2025,6,29,21,180,Monsoon,0
2025-06-29 22:00:00,28.9,83,35.1,0.0,100,6.2,14.4,2025,6,29,22,180,Monsoon,0
2025-06-29 23:00:00,28.6,83,34.8,0.0,100,5.8,12.6,2025,6,29,23,180,Monsoon,0
2025-06-30 00:00:00,28.4,84,34.6,0.0,99,5.5,11.9,2025,6,30,0,181,Monsoon,0
2025-06-30 01:00:00,27.8,89,34.7,0.0,89,2.9,11.9,2025,6,30,1,181,Monsoon,0
2025-06-30 02:00:00,25.9,94,31.0,0.2,100,10.1,22.3,2025,6,30,2,181,Monsoon,1
2025-06-30 03:00:00,25.5,96,31.1,0.1,100,7.1,19.8,2025,6,30,3,181,Monsoon,1
2025-06-30 04:00:00,25.4,95,31.1,0.1,100,4.0,17.3,2025,6,30,4,181,Monsoon,1
2025-06-30 05:00:00,25.4,94,31.0,0.1,100,5.0,10.8,2025,6,30,5,181,Monsoon,1
2025-06-30 06:00:00,26.3,92,32.3,0.2,100,4.2,16.9,2025,6,30,6,181,Monsoon,1
2025-06-30 07:00:00,26.0,93,31.2,0.6,100,9.1,22.0,2025,6,30,7,181,Monsoon,1
2025-06-30 08:00:00,26.5,87,31.4,0.1,75,8.6,22.3,2025,6,30,8,181,Monsoon,1
2025-06-30 09:00:00,28.4,80,33.9,0.0,95,6.7,22.7,2025,6,30,9,181,Monsoon,0
2025-06-30 10:00:00,30.0,75,36.0,0.0,99,5.2,22.7,2025,6,30,10,181,Monsoon,0
2025-06-30 11:00:00,30.8,73,36.9,0.1,88,5.9,25.2,2025,6,30,11,181,Monsoon,1
2025-06-30 12:00:00,31.5,72,39.5,0.2,51,1.8,22.7,2025,6,30,12,181,Monsoon,1
2025-06-30 13:00:00,31.7,72,38.9,0.3,79,3.1,18.7,2025,6,30,13,181,Monsoon,1
2025-06-30 14:00:00,31.1,75,38.2,0.7,64,2.1,18.7,2025,6,30,14,181,Monsoon,1
2025-06-30 15:00:00,28.8,86,34.9,3.9,100,9.1,32.0,2025,6,30,15,181,Monsoon,1
2025-06-30 16:00:00,27.2,91,33.3,4.2,100,7.1,26.6,2025,6,30,16,181,Monsoon,1
2025-06-30 17:00:00,27.4,89,33.6,0.2,100,5.4,16.6,2025,6,30,17,181,Monsoon,1
2025-06-30 18:00:00,28.7,85,35.6,0.0,100,3.2,12.2,2025,6,30,18,181,Monsoon,0
2025-06-30 19:00:00,28.4,87,35.5,0.0,100,2.2,7.9,2025,6,30,19,181,Monsoon,0
2025-06-30 20:00:00,27.7,90,34.1,0.6,100,5.6,16.2,2025,6,30,20,181,Monsoon,1
2025-06-30 21:00:00,26.0,95,32.6,5.4,100,1.7,18.7,2025,6,30,21,181,Monsoon,1
2025-06-30 22:00:00,26.1,97,32.4,0.3,100,5.4,13.0,2025,6,30,22,181,Monsoon,1
2025-06-30 23:00:00,26.1,99,33.1,0.0,100,2.3,9.4,2025,6,30,23,181,Monsoon,0
2025-07-01 00:00:00,26.2,99,33.1,0.0,100,3.0,6.8,2025,7,1,0,182,Monsoon,0
2025-07-01 01:00:00,26.0,99,33.1,0.1,100,0.8,6.1,2025,7,1,1,182,Monsoon,1
2025-07-01 02:00:00,26.0,99,32.8,0.1,100,3.4,6.1,2025,7,1,2,182,Monsoon,1
2025-07-01 03:00:00,25.7,98,31.9,0.0,99,5.4,11.9,2025,7,1,3,182,Monsoon,0
2025-07-01 04:00:00,25.2,98,31.1,0.0,78,4.6,9.7,2025,7,1,4,182,Monsoon,0
2025-07-01 05:00:00,25.0,97,30.7,0.0,85,4.8,10.8,2025,7,1,5,182,Monsoon,0
2025-07-01 06:00:00,26.0,97,31.6,2.2,100,10.1,22.7,2025,7,1,6,182,Monsoon,1
2025-07-01 07:00:00,26.2,98,32.7,0.8,100,5.3,23.4,2025,7,1,7,182,Monsoon,1
2025-07-01 08:00:00,26.6,99,33.7,3.1,100,3.1,13.7,2025,7,1,8,182,Monsoon,1
2025-07-01 09:00:00,26.7,97,33.3,2.2,100,5.9,13.0,2025,7,1,9,182,Monsoon,1
2025-07-01 10:00:00,27.8,89,34.2,0.6,61,5.9,15.8,2025,7,1,10,182,Monsoon,1
2025-07-01 11:00:00,30.2,75,36.1,0.0,35,7.6,20.5,2025,7,1,11,182,Monsoon,0
2025-07-01 12:00:00,31.7,67,38.7,0.0,16,7.0,23.0,2025,7,1,12,182,Monsoon,0
2025-07-01 13:00:00,32.4,64,39.1,0.0,21,7.1,21.2,2025,7,1,13,182,Monsoon,0
2025-07-01 14:00:00,32.8,61,38.9,0.0,34,6.7,20.5,2025,7,1,14,182,Monsoon,0
2025-07-01 15:00:00,33.2,59,38.5,0.0,39,6.0,18.7,2025,7,1,15,182,Monsoon,0
2025-07-01 16:00:00,33.2,59,38.5,0.0,48,5.2,15.8,2025,7,1,16,182,Monsoon,0
2025-07-01 17:00:00,32.4,64,38.1,0.0,33,5.4,13.3,2025,7,1,17,182,Monsoon,0
2025-07-01 18:00:00,30.6,76,37.1,0.0,48,4.4,12.2,2025,7,1,18,182,Monsoon,0
2025-07-01 19:00:00,29.7,81,36.6,0.0,39,3.6,9.0,2025,7,1,19,182,Monsoon,0
2025-07-01 20:00:00,29.5,84,37.0,0.0,30,2.1,6.5,2025,7,1,20,182,Monsoon,0
2025-07-01 21:00:00,29.2,84,36.2,0.0,6,3.2,5.4,2025,7,1,21,182,Monsoon,0
2025-07-01 22:00:00,28.7,85,35.5,0.0,2,4.0,7.6,2025,7,1,22,182,Monsoon,0
2025-07-01 23:00:00,28.4,87,35.3,0.0,2,3.5,7.2,2025,7,1,23,182,Monsoon,0
2025-07-02 00:00:00,28.1,88,34.9,0.0,23,3.5,6.8,2025,7,2,0,183,Monsoon,0
2025-07-02 01:00:00,27.8,89,34.6,0.0,4,3.5,6.5,2025,7,2,1,183,Monsoon,0
2025-07-02 02:00:00,27.5,90,34.1,0.0,12,4.1,7.9,2025,7,2,2,183,Monsoon,0
